Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
722-13-2115,Trans-Amadi,Port Harcourt,Member,Male,SPORTS AND TRAVEL   ,4285.00,1,214.25,4499.25,3/14/2019,3:36:00 PM,Credit card,4285.00,4.761904762,214.25,9.3
219-22-9386,Wuse,Abuja,Member,Female,Sports and travel,9996.00,9,4498.20,94462.20,3/9/2019,5:26:00 PM,Credit card,89964.00,4.761904762,4498.20,4.2
692-92-5582,Wuse,Abuja,Member,Female,Food and beverages,5484.00,3,822.60,17274.60,2/20/2019,1:27:00 PM,Credit card,16452.00,4.761904762,822.60,5.9
592-46-1692,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,3677.00,7,1286.95,27025.95,1/11/2019,8:10:00 PM,Cash,25739.00,4.761904762,1286.95,7.4
548-46-9322,Wuse,Abuja,Normal,Male,FOOD AND BEVERAGES   ,3990.00,10,1995.00,41895.00,2/20/2019,3:24:00 PM,Credit card,39900.00,4.761904762,1995.00,5.9
189-98-2939,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,7855.00,9,3534.75,74229.75,3/1/2019,1:22:00 PM,Cash,70695.00,4.761904762,3534.75,7.2
528-14-9470,Ikeja,Lagos,Member,Male,Health and beauty,9130.00,1,456.50,9586.50,2/14/2019,2:42:00 PM,Ewallet,9130.00,4.761904762,456.50,9.2
834-61-8124,Ikeja,Lagos,Normal,Male,Electronic accessories,5169.00,7,1809.15,37992.15,1/26/2019,6:22:00 PM,Cash,36183.00,4.761904762,1809.15,5.5
382-25-8917,Trans-Amadi,Port Harcourt,Normal,Male,Fashion accessories,4208.00,6,1262.40,26510.40,1/29/2019,12:25:00 PM,Cash,25248.00,4.761904762,1262.40,8.9
343-61-3544,Wuse,Abuja,Member,Male,Sports and travel,2667.00,10,1333.50,28003.50,29-01-2019,11:48:00 AM,Cash,26670.00,4.761904762,1333.50,8.6
174-75-0888,Wuse,Abuja,Normal,Male,Electronic accessories,2158.00,9,971.10,20393.10,3/14/2019,12:32:00 PM,Cash,19422.00,4.761904762,971.10,7.3
699-88-1972,Wuse,Abuja,Normal,Male,HEALTH AND BEAUTY   ,9916.00,8,3966.40,83294.40,1/28/2019,5:47:00 PM,Credit card,79328.00,4.761904762,3966.40,4.2
584-66-4073,Trans-Amadi,Port Harcourt,Normal,Male,Fashion accessories,5650.00,1,282.50,5932.50,3/13/2019,3:45:00 PM,Ewallet,5650.00,4.761904762,282.50,9.6
478-06-7835,Ikeja,Lagos,Normal,Male,FASHION ACCESSORIES   ,8969.00,1,448.45,9417.45,1/11/2019,11:20:00 AM,Ewallet,8969.00,4.761904762,448.45,4.9
365-16-4334,Wuse,Abuja,Normal,Female,FOOD AND BEVERAGES   ,2643.00,8,1057.20,22201.20,2/24/2019,2:26:00 PM,Ewallet,21144.00,4.761904762,1057.20,8.9
263-10-3913,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,4904.00,9,2206.80,46342.80,1/9/2019,2:20:00 PM,Credit card,44136.00,4.761904762,2206.80,
279-62-1445,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,1254.00,1,62.70,1316.70,2/21/2019,12:38:00 PM,Cash,1254.00,4.761904762,62.70,8.2
528-87-5606,Wuse,Abuja,Member,Female,Electronic accessories,3948.00,1,197.40,4145.40,2/12/2019,7:43:00 PM,Cash,3948.00,4.761904762,197.40,6.5
220-28-1851,Ikeja,Lagos,Normal,Male,Home and lifestyle,3473.00,2,347.30,7293.30,3/1/2019,6:14:00 PM,Ewallet,6946.00,4.761904762,347.30,9.7
725-54-0677,Trans-Amadi,Port Harcourt,Member,Male,Health and beauty,8560.00,7,2996.00,62916.00,3/2/2019,1:50:00 PM,Cash,59920.00,4.761904762,2996.00,5.3
639-76-1242,Trans-Amadi,Port Harcourt,Normal,Male,Food and beverages,4052.00,5,1013.00,21273.00,2/3/2019,3:19:00 PM,Cash,20260.00,4.761904762,1013.00,4.5
181-94-6432,Trans-Amadi,Port Harcourt,Member,Male,FASHION ACCESSORIES   ,6933.00,2,693.30,14559.30,2/5/2019,7:05:00 PM,Ewallet,13866.00,4.761904762,693.30,9.7
329-62-1586,Ikeja,Lagos,Member,Female,Food and beverages,5467.00,3,820.05,17221.05,1/21/2019,6:00:00 PM,Credit card,16401.00,4.761904762,820.05,8.6
437-58-8131,Wuse,Abuja,Normal,Female,Fashion accessories,7352.00,2,735.20,15439.20,1/15/2019,1:41:00 PM,Ewallet,14704.00,4.761904762,735.20,4.6
696-90-2548,Ikeja,Lagos,Normal,Male,Sports and travel,2584.00,3,387.60,8139.60,3/10/2019,6:55:00 PM,Ewallet,7752.00,4.761904762,387.60,6.6
549-23-9016,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,1487.00,2,148.70,3122.70,2/13/2019,6:15:00 PM,Credit card,2974.00,4.761904762,148.70,8.9
896-34-0956,Ikeja,Lagos,Normal,Male,FASHION ACCESSORIES   ,2132.00,1,106.60,2238.60,1/26/2019,12:43:00 PM,Cash,2132.00,4.761904762,106.60,5.9
136-08-6195,Ikeja,Lagos,Normal,Female,Home and lifestyle,6996.00,8,2798.40,58766.40,2/15/2019,5:01:00 PM,Credit card,55968.00,4.761904762,2798.40,6.4
420-18-8989,Ikeja,Lagos,Member,Female,Sports and travel,5152.00,8,2060.80,43276.80,2/2/2019,3:47:00 PM,Cash,41216.00,4.761904762,2060.80,9.6
730-61-8757,Wuse,Abuja,Member,Male,Health and beauty,5113.00,4,1022.60,21474.60,1/25/2019,10:11:00 AM,Credit card,20452.00,4.761904762,1022.60,4.0
750-67-8428,Ikeja,Lagos,Member,Female,Health and beauty,7469.00,7,2614.15,54897.15,1/5/2019,1:08:00 PM,Ewallet,52283.00,4.761904762,2614.15,9.1
239-48-4278,Ikeja,Lagos,Member,Male,FOOD AND BEVERAGES   ,1013.00,7,354.55,7445.55,3/10/2019,7:35:00 PM,Ewallet,7091.00,4.761904762,354.55,8.3
864-24-7918,Ikeja,Lagos,Member,Female,Sports and travel,2449.00,10,1224.50,25714.50,2/22/2019,3:15:00 PM,Cash,24490.00,4.761904762,1224.50,8.1
811-03-8790,Ikeja,Lagos,Normal,Female,Electronic accessories,4548.00,10,2274.00,47754.00,3/1/2019,10:22:00 AM,Credit card,45480.00,4.761904762,2274.00,4.8
374-17-3652,Wuse,Abuja,Member,Female,Food and beverages,4282.00,9,1926.90,40464.90,05-02-2019,3:26:00 PM,Credit card,38538.00,4.761904762,1926.90,8.9
851-28-6367,Ikeja,Lagos,Member,Male,SPORTS AND TRAVEL   ,1550.00,10,775.00,16275.00,3/23/2019,10:55:00 AM,Ewallet,15500.00,4.761904762,775.00,8.0
148-82-2527,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,1212.00,10,606.00,12726.00,3/5/2019,1:44:00 PM,Credit card,12120.00,4.761904762,606.00,8.4
261-12-8671,Wuse,Abuja,Normal,Female,Fashion accessories,6096.00,2,609.60,12801.60,1/25/2019,7:39:00 PM,Credit card,12192.00,4.761904762,609.60,4.9
766-85-7061,Wuse,Abuja,Member,Female,Health and beauty,8787.00,10,4393.50,92263.50,3/29/2019,10:25:00 AM,Ewallet,87870.00,4.761904762,4393.50,5.1
399-46-5918,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,8598.00,8,3439.20,72223.20,2/28/2019,7:01:00 PM,Cash,68784.00,4.761904762,3439.20,8.2
860-79-0874,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,9930.00,10,4965.00,104265.00,2/15/2019,2:53:00 PM,Credit card,99300.00,4.761904762,4965.00,6.6
777-82-7220,Wuse,Abuja,Member,Female,Home and lifestyle,3012.00,8,1204.80,25300.80,3/3/2019,1:01:00 PM,Cash,24096.00,4.761904762,1204.80,7.7
609-81-8548,Ikeja,Lagos,Member,Female,Home and lifestyle,3744.00,6,1123.20,23587.20,2/6/2019,1:55:00 PM,Credit card,22464.00,4.761904762,1123.20,5.9
186-71-5196,Ikeja,Lagos,Member,Female,FOOD AND BEVERAGES   ,7954.00,2,795.40,16703.40,3/27/2019,4:30:00 PM,Ewallet,15908.00,4.761904762,795.40,6.2
343-75-9322,Wuse,Abuja,Member,Female,Sports and travel,1185.00,8,474.00,9954.00,1/9/2019,4:34:00 PM,Cash,9480.00,4.761904762,474.00,4.1
396-90-2219,Wuse,Abuja,Normal,Female,Electronic accessories,1496.00,8,598.40,12566.40,2/23/2019,12:29:00 PM,Cash,11968.00,4.761904762,598.40,8.6
802-43-8934,Ikeja,Lagos,Normal,Male,Home and lifestyle,1828.00,1,91.40,1919.40,3/22/2019,3:05:00 PM,Credit card,1828.00,4.761904762,91.40,
307-83-9164,Ikeja,Lagos,Member,Male,Home and lifestyle,6001.00,4,1200.20,25204.20,25-01-2019,3:54:00 PM,Cash,24004.00,4.761904762,1200.20,4.5
261-12-8671,Wuse,Abuja,Normal,Female,Fashion accessories,6096.00,2,609.60,12801.60,1/25/2019,7:39:00 PM,Credit card,12192.00,4.761904762,609.60,4.9
308-81-0538,Ikeja,Lagos,Normal,Female,Fashion accessories,7305.00,4,1461.00,30681.00,2/25/2019,5:16:00 PM,Credit card,29220.00,4.761904762,1461.00,4.9
587-73-4862,Ikeja,Lagos,Member,Female,Health and beauty,1069.00,5,267.25,5612.25,3/26/2019,11:07:00 AM,Ewallet,5345.00,4.761904762,267.25,7.6
755-12-3214,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,4422.00,5,1105.50,23215.50,3/5/2019,5:07:00 PM,Credit card,22110.00,4.761904762,1105.50,8.6
843-01-4703,Wuse,Abuja,Member,Female,Home and lifestyle,3538.00,9,1592.10,33434.10,1/5/2019,7:50:00 PM,Credit card,31842.00,4.761904762,1592.10,9.6
504-35-8843,Ikeja,Lagos,Member,Female,Sports and travel,4247.00,1,212.35,4459.35,1/2/2019,4:57:00 PM,Cash,4247.00,4.761904762,212.35,5.7
189-40-5216,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,9637.00,7,3372.95,70831.95,1/9/2019,11:40:00 AM,Cash,67459.00,4.761904762,3372.95,6.0
827-77-7633,Ikeja,Lagos,Normal,Male,SPORTS AND TRAVEL   ,9809.00,9,4414.05,92695.05,2/17/2019,7:41:00 PM,Cash,88281.00,4.761904762,4414.05,9.3
151-33-7434,Wuse,Abuja,Normal,Female,Food and beverages,6777.00,1,338.85,7115.85,2/4/2019,8:43:00 PM,Credit card,6777.00,4.761904762,338.85,6.5
144-51-6085,Ikeja,Lagos,Member,Male,Home and lifestyle,7074.00,4,1414.80,29710.80,1/5/2019,4:05:00 PM,Credit card,28296.00,4.761904762,1414.80,4.4
333-73-7901,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,5492.00,8,2196.80,46132.80,3/23/2019,1:24:00 PM,Ewallet,43936.00,4.761904762,2196.80,7.6
746-94-0204,Ikeja,Lagos,Normal,Male,Fashion accessories,8324.00,9,3745.80,78661.80,1/29/2019,11:56:00 AM,Credit card,74916.00,4.761904762,3745.80,7.4
756-01-7507,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,2038.00,5,509.50,10699.50,1/22/2019,6:56:00 PM,Cash,10190.00,4.761904762,509.50,6.0
325-77-6186,Ikeja,Lagos,Member,Female,Home and lifestyle,9065.00,10,4532.50,95182.50,3/8/2019,10:53:00 AM,Ewallet,90650.00,4.761904762,4532.50,7.3
448-81-5016,Ikeja,Lagos,Normal,Male,HEALTH AND BEAUTY   ,5977.00,2,597.70,12551.70,3/11/2019,12:01:00 PM,Credit card,11954.00,4.761904762,597.70,5.8
756-93-1854,Trans-Amadi,Port Harcourt,Member,Female,Fashion accessories,8335.00,2,833.50,17503.50,2/2/2019,2:05:00 PM,Credit card,16670.00,4.761904762,833.50,9.5
135-84-8019,Ikeja,Lagos,Normal,Female,FASHION ACCESSORIES   ,7793.00,9,3506.85,73643.85,2/27/2019,4:10:00 PM,Ewallet,70137.00,4.761904762,3506.85,7.6
414-12-7047,Wuse,Abuja,Normal,Male,Food and beverages,1979.00,8,791.60,16623.60,1/18/2019,12:04:00 PM,Ewallet,15832.00,4.761904762,791.60,8.7
533-66-5566,Wuse,Abuja,Normal,Female,Home and lifestyle,5107.00,7,1787.45,37536.45,1/12/2019,11:42:00 AM,Cash,35749.00,4.761904762,1787.45,7.0
387-49-4215,Wuse,Abuja,Member,Female,Sports and travel,4850.00,3,727.50,15277.50,1/8/2019,12:50:00 PM,Cash,14550.00,4.761904762,727.50,6.7
775-72-1988,Wuse,Abuja,Normal,Male,Home and lifestyle,7328.00,5,1832.00,38472.00,1/24/2019,3:05:00 PM,Ewallet,36640.00,4.761904762,1832.00,8.4
549-59-1358,Ikeja,Lagos,Member,Female,Sports and travel,8863.00,3,1329.45,27918.45,3/2/2019,5:36:00 PM,Ewallet,26589.00,4.761904762,1329.45,6.0
275-28-0149,Ikeja,Lagos,Normal,Male,Sports and travel,6369.00,1,318.45,6687.45,2/25/2019,4:21:00 PM,Cash,6369.00,4.761904762,318.45,6.0
131-70-8179,Ikeja,Lagos,Member,Female,Health and beauty,9209.00,3,1381.35,29008.35,2/17/2019,4:27:00 PM,Cash,27627.00,4.761904762,1381.35,4.2
458-10-8612,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,6408.00,7,2242.80,47098.80,1/20/2019,12:27:00 PM,Ewallet,44856.00,4.761904762,2242.80,7.6
378-24-2715,Wuse,Abuja,Member,Female,Home and lifestyle,5344.00,2,534.40,11222.40,20-01-2019,8:38:00 PM,Ewallet,10688.00,4.761904762,534.40,4.1
817-48-8732,Ikeja,Lagos,Member,Female,Home and lifestyle,7235.00,10,3617.50,75967.50,1/20/2019,3:55:00 PM,Cash,72350.00,4.761904762,3617.50,5.4
655-85-5130,Wuse,Abuja,Member,Female,Fashion accessories,3830.00,4,766.00,16086.00,13-03-2019,7:22:00 PM,Cash,15320.00,4.761904762,766.00,5.7
834-83-1826,Wuse,Abuja,Member,Female,Home and lifestyle,8204.00,5,2051.00,43071.00,2/25/2019,5:16:00 PM,Credit card,41020.00,4.761904762,2051.00,7.6
796-32-9050,Ikeja,Lagos,Normal,Male,Food and beverages,5128.00,6,1538.40,32306.40,1/19/2019,4:31:00 PM,Cash,30768.00,4.761904762,1538.40,6.5
847-38-7188,Wuse,Abuja,Member,Female,Food and beverages,9668.00,3,1450.20,30454.20,1/26/2019,7:56:00 PM,Ewallet,29004.00,4.761904762,1450.20,6.4
182-52-7000,Ikeja,Lagos,Member,Female,Sports and travel,2704.00,4,540.80,11356.80,1/1/2019,8:26:00 PM,Ewallet,10816.00,4.761904762,540.80,6.9
831-81-6575,Wuse,Abuja,Member,Female,Electronic accessories,7559.00,9,3401.55,71432.55,2/23/2019,11:12:00 AM,Cash,68031.00,4.761904762,3401.55,8.0
468-01-2051,Wuse,Abuja,Normal,Male,Food and beverages,6208.00,7,2172.80,45628.80,3/6/2019,1:46:00 PM,Ewallet,43456.00,4.761904762,2172.80,5.4
577-34-7579,Trans-Amadi,Port Harcourt,Member,Male,Food and beverages,5049.00,9,2272.05,47713.05,1/10/2019,5:16:00 PM,Cash,45441.00,4.761904762,2272.05,5.4
865-41-9075,Ikeja,Lagos,Normal,Male,Food and beverages,1153.00,7,403.55,8474.55,1/28/2019,5:35:00 PM,Cash,8071.00,4.761904762,403.55,8.1
787-87-2010,Ikeja,Lagos,Member,Male,Health and beauty,5550.00,4,1110.00,23310.00,1/20/2019,3:48:00 PM,Credit card,22200.00,4.761904762,1110.00,6.6
201-63-8275,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,6799.00,7,2379.65,49972.65,2/17/2019,4:50:00 PM,Ewallet,47593.00,4.761904762,2379.65,5.7
704-10-4056,Trans-Amadi,Port Harcourt,Member,Male,Health and beauty,6047.00,3,907.05,19048.05,1/14/2019,10:55:00 AM,Credit card,18141.00,4.761904762,907.05,5.6
787-56-0757,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,8036.00,4,1607.20,33751.20,2/23/2019,6:45:00 PM,Credit card,32144.00,4.761904762,1607.20,8.3
873-51-0671,Ikeja,Lagos,Member,Female,Sports and travel,2198.00,7,769.30,16155.30,1/10/2019,4:42:00 PM,Ewallet,15386.00,4.761904762,769.30,5.1
573-10-3877,Wuse,Abuja,Member,Male,Health and beauty,3901.00,1,195.05,4096.05,3/12/2019,4:46:00 PM,Credit card,3901.00,4.761904762,195.05,4.7
319-50-3348,Wuse,Abuja,Member,Female,Home and lifestyle,4030.00,2,403.00,8463.00,3/11/2019,3:30:00 PM,Ewallet,8060.00,4.761904762,403.00,4.4
712-39-0363,Ikeja,Lagos,Member,Male,FOOD AND BEVERAGES   ,4166.00,6,1249.80,26245.80,1/2/2019,3:24:00 PM,Ewallet,24996.00,4.761904762,1249.80,5.6
895-66-0685,Wuse,Abuja,Member,Male,FOOD AND BEVERAGES   ,1808.00,3,271.20,5695.20,3/5/2019,7:46:00 PM,Ewallet,5424.00,4.761904762,271.20,8.0
583-72-1480,Trans-Amadi,Port Harcourt,Member,Male,Electronic accessories,3706.00,4,741.20,15565.20,1/31/2019,4:24:00 PM,Ewallet,14824.00,4.761904762,741.20,9.7
817-69-8206,Wuse,Abuja,Normal,Female,Electronic accessories,9973.00,9,4487.85,94244.85,3/2/2019,7:42:00 PM,Credit card,89757.00,4.761904762,4487.85,6.5
442-48-3607,Ikeja,Lagos,Member,Male,Food and beverages,2348.00,2,234.80,4930.80,3/14/2019,11:21:00 AM,Credit card,4696.00,4.761904762,234.80,7.9
544-32-5024,Trans-Amadi,Port Harcourt,Member,Female,Food and beverages,4979.00,4,995.80,20911.80,28-03-2019,7:16:00 PM,Credit card,19916.00,4.761904762,995.80,6.4
339-38-9982,Wuse,Abuja,Member,Male,Fashion accessories,5986.00,2,598.60,12570.60,1/13/2019,2:55:00 PM,Ewallet,11972.00,4.761904762,598.60,6.7
545-46-3100,Wuse,Abuja,Member,Female,Electronic accessories,1059.00,3,158.85,3335.85,3/12/2019,1:52:00 PM,Credit card,3177.00,4.761904762,158.85,8.7
291-21-5991,Wuse,Abuja,Member,Male,HEALTH AND BEAUTY   ,6129.00,5,1532.25,32177.25,3/29/2019,2:28:00 PM,Cash,30645.00,4.761904762,1532.25,7.0
741-73-3559,Wuse,Abuja,Normal,Male,Sports and travel,6727.00,5,1681.75,35316.75,2/27/2019,5:27:00 PM,Cash,33635.00,4.761904762,1681.75,6.9
227-07-4446,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,7813.00,10,3906.50,82036.50,2/10/2019,8:51:00 PM,Cash,78130.00,4.761904762,3906.50,4.4
733-29-1227,Trans-Amadi,Port Harcourt,Normal,Male,Home and lifestyle,5561.00,7,1946.35,40873.35,3/23/2019,12:41:00 PM,Cash,38927.00,4.761904762,1946.35,8.5
840-19-2096,Trans-Amadi,Port Harcourt,Member,Male,Electronic accessories,8791.00,5,2197.75,46152.75,3/14/2019,6:10:00 PM,Ewallet,43955.00,4.761904762,2197.75,4.4
582-52-8065,Wuse,Abuja,Normal,Female,Fashion accessories,5431.00,9,2443.95,51322.95,2/22/2019,10:49:00 AM,Cash,48879.00,4.761904762,2443.95,8.9
489-82-1237,Ikeja,Lagos,Normal,Female,Electronic accessories,9388.00,7,3285.80,69001.80,1/5/2019,11:51:00 AM,Credit card,65716.00,4.761904762,3285.80,7.3
346-84-3103,Wuse,Abuja,Member,Female,Electronic accessories,1322.00,5,330.50,6940.50,3/2/2019,7:26:00 PM,Cash,6610.00,4.761904762,330.50,4.3
354-39-5160,Ikeja,Lagos,Member,Female,HOME AND LIFESTYLE   ,3442.00,6,1032.60,21684.60,2/18/2019,3:39:00 PM,Cash,20652.00,4.761904762,1032.60,9.8
227-03-5010,Ikeja,Lagos,Member,Female,Home and lifestyle,5259.00,8,2103.60,44175.60,3/22/2019,7:20:00 PM,Credit card,42072.00,4.761904762,2103.60,8.5
886-77-9084,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,7189.00,8,2875.60,60387.60,2/19/2019,11:33:00 AM,Ewallet,57512.00,4.761904762,2875.60,5.5
146-09-5432,Ikeja,Lagos,Member,Male,Food and beverages,3504.00,9,1576.80,33112.80,2/9/2019,7:17:00 PM,Ewallet,31536.00,4.761904762,1576.80,4.6
378-07-7001,Wuse,Abuja,Member,Male,Electronic accessories,4809.00,3,721.35,15148.35,2/10/2019,6:23:00 PM,Credit card,14427.00,4.761904762,721.35,7.8
803-83-5989,Trans-Amadi,Port Harcourt,Member,Female,Home and lifestyle,5573.00,6,1671.90,35109.90,2/24/2019,10:55:00 AM,Ewallet,33438.00,4.761904762,1671.90,7.0
803-17-8013,Ikeja,Lagos,Member,Female,Home and lifestyle,8879.00,8,3551.60,74583.60,2/17/2019,5:09:00 PM,Cash,71032.00,4.761904762,3551.60,4.1
743-04-1105,Wuse,Abuja,Member,Male,Health and beauty,9722.00,9,4374.90,91872.90,3/30/2019,2:43:00 PM,Ewallet,87498.00,4.761904762,4374.90,6.0
133-14-7229,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,6287.00,2,628.70,13202.70,1/1/2019,11:43:00 AM,Cash,12574.00,4.761904762,628.70,5.0
340-21-9136,Ikeja,Lagos,Member,Female,Sports and travel,4005.00,4,801.00,16821.00,1/25/2019,11:40:00 AM,Cash,16020.00,4.761904762,801.00,9.7
765-26-6951,Ikeja,Lagos,Member,Female,Sports and travel,7261.00,6,2178.30,45744.30,1/1/2019,10:39:00 AM,Credit card,43566.00,4.761904762,2178.30,6.9
880-46-5796,Ikeja,Lagos,Member,Male,Sports and travel,7692.00,10,3846.00,80766.00,3/17/2019,7:53:00 PM,Ewallet,76920.00,4.761904762,3846.00,5.6
109-28-2512,Wuse,Abuja,Member,Female,FASHION ACCESSORIES   ,9761.00,6,2928.30,61494.30,1/7/2019,3:01:00 PM,Ewallet,58566.00,4.761904762,2928.30,9.9
200-16-5952,Trans-Amadi,Port Harcourt,Member,Male,Food and beverages,6565.00,2,656.50,13786.50,1/17/2019,4:46:00 PM,Cash,13130.00,4.761904762,656.50,6.0
210-30-7976,Wuse,Abuja,Member,Female,Fashion accessories,2232.00,4,446.40,9374.40,3/14/2019,11:16:00 AM,Ewallet,8928.00,4.761904762,446.40,4.1
678-79-0726,Trans-Amadi,Port Harcourt,Member,Female,Sports and travel,9063.00,9,4078.35,85645.35,1/18/2019,3:28:00 PM,Cash,81567.00,4.761904762,4078.35,5.1
227-78-1148,Wuse,Abuja,Member,Female,Fashion accessories,7284.00,7,2549.40,53537.40,2/15/2019,12:44:00 PM,Cash,50988.00,4.761904762,2549.40,8.4
497-36-0989,Ikeja,Lagos,Normal,Male,Fashion accessories,5194.00,3,779.10,16361.10,2/15/2019,3:21:00 PM,Cash,15582.00,4.761904762,779.10,7.9
149-14-0304,Trans-Amadi,Port Harcourt,Member,Female,Health and beauty,2850.00,8,1140.00,23940.00,2/6/2019,2:24:00 PM,Cash,22800.00,4.761904762,1140.00,6.6
828-46-6863,Ikeja,Lagos,Member,Male,Food and beverages,9853.00,6,2955.90,62073.90,1/23/2019,11:22:00 AM,Credit card,59118.00,4.761904762,2955.90,4.0
425-85-2085,Wuse,Abuja,Member,Male,Health and beauty,5486.00,5,1371.50,28801.50,3/29/2019,4:48:00 PM,Ewallet,27430.00,4.761904762,1371.50,9.8
361-85-2571,Ikeja,Lagos,Normal,Female,Sports and travel,8948.00,5,2237.00,46977.00,3/30/2019,10:18:00 AM,Cash,44740.00,4.761904762,2237.00,7.4
551-21-3069,Trans-Amadi,Port Harcourt,Member,Female,Electronic accessories,2307.00,9,1038.15,21801.15,2/1/2019,11:27:00 AM,Cash,20763.00,4.761904762,1038.15,4.9
268-03-6164,Wuse,Abuja,Normal,Male,Health and beauty,9611.00,1,480.55,10091.55,25-01-2019,4:28:00 PM,Ewallet,9611.00,4.761904762,480.55,7.8
652-43-6591,Ikeja,Lagos,Normal,Female,Fashion accessories,9729.00,8,3891.60,81723.60,3/9/2019,1:18:00 PM,Credit card,77832.00,4.761904762,3891.60,6.2
795-49-7276,Ikeja,Lagos,Normal,Male,Fashion accessories,3715.00,4,743.00,15603.00,3/23/2019,6:59:00 PM,Ewallet,14860.00,4.761904762,743.00,8.3
731-59-7531,Wuse,Abuja,Member,Male,HEALTH AND BEAUTY   ,7257.00,8,2902.80,60958.80,30-03-2019,5:58:00 PM,Cash,58056.00,4.761904762,2902.80,4.6
451-73-2711,Trans-Amadi,Port Harcourt,Normal,Male,Food and beverages,8483.00,1,424.15,8907.15,1/14/2019,3:20:00 PM,Ewallet,8483.00,4.761904762,424.15,8.8
770-42-8960,Wuse,Abuja,Normal,Male,Food and beverages,2112.00,8,844.80,17740.80,1/1/2019,7:31:00 PM,Cash,16896.00,4.761904762,844.80,6.3
558-80-4082,Trans-Amadi,Port Harcourt,Normal,Male,Electronic accessories,2785.00,7,974.75,20469.75,3/14/2019,5:20:00 PM,Ewallet,19495.00,4.761904762,974.75,6.0
447-15-7839,Ikeja,Lagos,Member,Female,Sports and travel,2224.00,10,1112.00,23352.00,2/9/2019,11:00:00 AM,Cash,22240.00,4.761904762,1112.00,4.2
662-47-5456,Trans-Amadi,Port Harcourt,Member,Male,Fashion accessories,3519.00,10,1759.50,36949.50,3/17/2019,7:06:00 PM,Credit card,35190.00,4.761904762,1759.50,8.4
830-58-2383,Wuse,Abuja,Normal,Male,Home and lifestyle,3175.00,4,635.00,13335.00,2/8/2019,3:26:00 PM,Cash,12700.00,4.761904762,635.00,8.6
642-61-4706,Wuse,Abuja,Member,Male,Food and beverages,9340.00,2,934.00,19614.00,3/30/2019,4:34:00 PM,Cash,18680.00,4.761904762,934.00,5.5
618-34-8551,Ikeja,Lagos,Normal,Female,Sports and travel,9318.00,2,931.80,19567.80,1/16/2019,6:41:00 PM,Credit card,18636.00,4.761904762,931.80,8.5
790-38-4466,Trans-Amadi,Port Harcourt,Normal,Female,Health and beauty,1099.00,5,274.75,5769.75,1/23/2019,10:18:00 AM,Credit card,5495.00,4.761904762,274.75,9.3
226-31-3081,Trans-Amadi,Port Harcourt,Normal,Female,Electronic accessories,1528.00,5,382.00,8022.00,3/8/2019,10:29:00 AM,Cash,7640.00,4.761904762,382.00,9.6
213-32-1216,Ikeja,Lagos,Normal,Female,Electronic accessories,6606.00,6,1981.80,41617.80,1/23/2019,10:28:00 AM,Cash,39636.00,4.761904762,1981.80,7.3
667-23-5919,Ikeja,Lagos,Member,Female,Fashion accessories,9670.00,5,2417.50,50767.50,1/14/2019,12:52:00 PM,Ewallet,48350.00,4.761904762,2417.50,7.0
305-89-2768,Wuse,Abuja,Member,Female,Home and lifestyle,2190.00,3,328.50,6898.50,1/9/2019,6:43:00 PM,Ewallet,6570.00,4.761904762,328.50,4.7
416-17-9926,Ikeja,Lagos,Member,Female,ELECTRONIC ACCESSORIES   ,7422.00,10,3711.00,77931.00,1/1/2019,2:42:00 PM,Credit card,74220.00,4.761904762,3711.00,4.3
468-88-0009,Ikeja,Lagos,Member,Male,Home and lifestyle,6594.00,4,1318.80,27694.80,3/24/2019,10:29:00 AM,Cash,26376.00,4.761904762,1318.80,6.0
236-86-3015,Trans-Amadi,Port Harcourt,Member,Male,Home and lifestyle,1398.00,1,69.90,1467.90,2/4/2019,1:38:00 PM,Ewallet,1398.00,4.761904762,69.90,9.8
648-94-3045,Trans-Amadi,Port Harcourt,Normal,Male,Health and beauty,5895.00,10,2947.50,61897.50,2/7/2019,2:27:00 PM,Ewallet,58950.00,4.761904762,2947.50,8.1
869-11-3082,Wuse,Abuja,Member,Male,Health and beauty,9616.00,4,1923.20,40387.20,1/27/2019,8:03:00 PM,Credit card,38464.00,4.761904762,1923.20,8.4
